,sensor_id,latency
1242,pressure,0.001261
1243,humidity,0.083878
1244,temperature,0.065846
1245,pressure,0.088896
1246,humidity,0.101953
1247,temperature,0.083623
1248,pressure,0.10704
1249,humidity,0.01986
1250,temperature,0.101657
1251,pressure,0.003161
1252,humidity,0.001214
1253,temperature,0.002526
1254,pressure,0.003219
1255,humidity,0.002052
1256,temperature,0.136774
1257,pressure,0.003105
1258,humidity,0.069757
1259,temperature,0.003665
1260,pressure,0.000886
1261,humidity,0.091453
1262,temperature,0.171512
1263,pressure,0.003298
1264,humidity,0.105035
1265,temperature,0.189356
1266,pressure,0.016034
1267,humidity,0.020246
1268,temperature,0.207232
1269,pressure,0.033521
1270,humidity,0.03864
1271,temperature,0.020879
1272,pressure,0.043874
1273,humidity,0.003356
1274,temperature,0.039242
1275,pressure,0.063504
1276,humidity,0.077694
1277,temperature,0.058144
1278,pressure,0.00324
1279,humidity,0.093856
1280,temperature,0.07512
1281,pressure,0.098441
1282,humidity,0.111109
1283,temperature,0.092425
1284,pressure,0.003436
1285,humidity,0.03019
1286,temperature,0.110584
1287,pressure,0.003144
1288,humidity,0.043705
1289,temperature,0.128922
1290,pressure,0.003151
1291,humidity,0.063481
1292,temperature,0.146019
1293,pressure,0.003247
1294,humidity,0.078661
1295,temperature,0.0606
1296,pressure,0.08382
1297,humidity,0.098962
1298,temperature,0.284008
1299,pressure,0.14802
1300,humidity,0.012606
1301,temperature,0.197653
1302,pressure,0.022542
1303,humidity,0.131421
1304,temperature,0.113218
1305,pressure,0.136414
1306,humidity,0.150314
1307,temperature,0.23362
1308,pressure,0.060724
1309,humidity,0.166852
1310,temperature,0.046458
1311,pressure,0.069022
1312,humidity,0.081896
1313,temperature,0.00152
1314,pressure,0.08719
1315,humidity,0.101664
1316,temperature,0.082822
1317,pressure,0.105872
1318,humidity,0.016228
1319,temperature,0.101582
1320,pressure,0.000987
1321,humidity,0.038232
1322,temperature,0.118384
1323,pressure,0.001674
1324,humidity,0.053166
1325,temperature,0.137608
1326,pressure,0.003159
1327,humidity,0.073267
1328,temperature,0.155527
1329,pressure,0.000781
1330,humidity,0.077753
1331,temperature,0.071017
1332,pressure,0.093754
1333,humidity,0.287476
1334,temperature,0.088485
1335,pressure,0.0007
1336,humidity,0.015206
1337,temperature,0.21442
1338,pressure,0.040702
1339,humidity,0.325605
1340,temperature,0.022865
1341,pressure,0.047027
1342,humidity,0.059545
1343,temperature,0.040932
1344,pressure,0.064159
1345,humidity,0.076752
1346,temperature,0.00441
1347,pressure,0.082166
1348,humidity,0.095
1349,temperature,0.00143
1350,pressure,0.1006
1351,humidity,0.012693
1352,temperature,0.095066
1353,pressure,0.00319
1354,humidity,0.028884
1355,temperature,0.011419
1356,pressure,0.138426
1357,humidity,0.046402
1358,temperature,0.029208
1359,pressure,0.051412
1360,humidity,0.264411
1361,temperature,0.046969
1362,pressure,0.003448
1363,humidity,0.002952
1364,temperature,0.064854
1365,pressure,0.066652
1366,humidity,0.101241
1367,temperature,0.185869
1368,pressure,0.012872
1369,humidity,0.016866
1370,temperature,0.204543
1371,pressure,0.030671
1372,humidity,0.034619
1373,temperature,0.017402
1374,pressure,0.039266
1375,humidity,0.051945
1376,temperature,0.034457
1377,pressure,0.05769
1378,humidity,0.003737
1379,temperature,0.052718
1380,pressure,0.076145
1381,humidity,0.089892
1382,temperature,0.070324
1383,pressure,0.09381
1384,humidity,0.107415
1385,temperature,0.088521
1386,pressure,0.003005
1387,humidity,0.022791
1388,temperature,0.105811
1389,pressure,0.003374
1390,humidity,0.003731
1391,temperature,0.123068
1392,pressure,0.001523
1393,humidity,0.05578
1394,temperature,0.051081
1395,pressure,0.00372
1396,humidity,0.075742
1397,temperature,0.158019
1398,pressure,0.030238
1399,humidity,0.09524
1400,temperature,0.176757
1401,pressure,0.000777
1402,humidity,0.113824
1403,temperature,0.19489
1404,pressure,0.020372
1405,humidity,0.024864
1406,temperature,0.212329
1407,pressure,0.038452
1408,humidity,0.042616
1409,temperature,0.024866
1410,pressure,0.059547
1411,humidity,0.060634
1412,temperature,0.041856
1413,pressure,0.065043
1414,humidity,0.003708
1415,temperature,0.061052
1416,pressure,0.087108
1417,humidity,0.096062
1418,temperature,0.078765
1419,pressure,0.05871
1420,humidity,0.002042
1421,temperature,0.09651
1422,pressure,0.001125
1423,humidity,0.003713
1424,temperature,0.113324
1425,pressure,0.003646
1426,humidity,0.001849
1427,temperature,0.103155
1428,pressure,0.001788
1429,humidity,0.065116
1430,temperature,0.148848
1431,pressure,0.003393
1432,humidity,0.0014
1433,temperature,0.001005
1434,pressure,0.004201
1435,humidity,0.005399
1436,temperature,0.017656
1437,pressure,0.105653
1438,humidity,0.015893
1439,temperature,0.20513
1440,pressure,0.037157
1441,humidity,0.033992
1442,temperature,0.015493
1443,pressure,0.037675
1444,humidity,0.051671
1445,temperature,0.033559
1446,pressure,0.058652
1447,humidity,0.070596
1448,temperature,0.051843
1449,pressure,0.001537
1450,humidity,0.001742
1451,temperature,0.069159
1452,pressure,0.094279
1453,humidity,0.104729
1454,temperature,0.08626
1455,pressure,0.005229
1456,humidity,0.020157
1457,temperature,0.104703
1458,pressure,0.001098
1459,humidity,0.038895
1460,temperature,0.020167
1461,pressure,0.043508
1462,humidity,0.056722
1463,temperature,0.143173
1464,pressure,0.000823
1465,humidity,0.073411
1466,temperature,0.158695
1467,pressure,0.003568
1468,humidity,0.091025
1469,temperature,0.003787
1470,pressure,0.001263
1471,humidity,0.109778
1472,temperature,0.193859
1473,pressure,0.020525
1474,humidity,0.02449
1475,temperature,0.213797
1476,pressure,0.039124
1477,humidity,0.042334
1478,temperature,0.022698
1479,pressure,0.045261
1480,humidity,0.056922
1481,temperature,0.0412
1482,pressure,0.071538
1483,humidity,0.080016
1484,temperature,0.059912
1485,pressure,0.088552
1486,humidity,0.200864
1487,temperature,0.079701
1488,pressure,0.103325
1489,humidity,0.014079
1490,temperature,0.095368
1491,pressure,0.003715
1492,humidity,0.032559
1493,temperature,0.115114
1494,pressure,0.003918
1495,humidity,0.00384
1496,temperature,0.131187
1497,pressure,0.005251
1498,humidity,0.06987
1499,temperature,0.150128
1500,pressure,0.003117
1501,humidity,0.088203
1502,temperature,0.051264
1503,pressure,0.09344
1504,humidity,0.10555
1505,temperature,0.185484
1506,pressure,0.019777
1507,humidity,0.021879
1508,temperature,0.003608
1509,pressure,0.003756
1510,humidity,0.040709
1511,temperature,0.013988
1512,pressure,0.049446
1513,humidity,0.059079
1514,temperature,0.0308
1515,pressure,0.0643
1516,humidity,0.076829
1517,temperature,0.049264
1518,pressure,0.088319
1519,humidity,0.095553
1520,temperature,0.076921
1521,pressure,0.002121
1522,humidity,0.113782
1523,temperature,0.085675
1524,pressure,0.003985
1525,humidity,0.029135
1526,temperature,0.100007
1527,pressure,0.003868
1528,humidity,0.047474
1529,temperature,0.003672
1530,pressure,0.053072
1531,humidity,0.064654
1532,temperature,0.033723
1533,pressure,0.069605
1534,humidity,0.083728
1535,temperature,0.16116
1536,pressure,0.003457
1537,humidity,0.102133
1538,temperature,0.17234
1539,pressure,0.01187
1540,humidity,0.018236
1541,temperature,0.090396
1542,pressure,0.002687
1543,humidity,0.004864
1544,temperature,0.015482
1545,pressure,0.00229
1546,humidity,0.054606
1547,temperature,0.022142
1548,pressure,0.062321
1549,humidity,0.073228
1550,temperature,0.038033
1551,pressure,0.078573
1552,humidity,0.091327
1553,temperature,0.057415
1554,pressure,0.09708
1555,humidity,0.110146
1556,temperature,0.073456
1557,pressure,0.001332
1558,humidity,0.026053
1559,temperature,0.08994
1560,pressure,0.003769
1561,humidity,0.044822
1562,temperature,0.104996
1563,pressure,0.274697
1564,humidity,0.003431
1565,temperature,0.01989
1566,pressure,0.066246
1567,humidity,0.079865
1568,temperature,0.119827
1569,pressure,0.003624
1570,humidity,0.095266
1571,temperature,0.157213
1572,pressure,0.007689
1573,humidity,0.01269
1574,temperature,0.175594
1575,pressure,0.025727
1576,humidity,0.030136
1577,temperature,0.09114
1578,pressure,0.001842
1579,humidity,0.04591
1580,temperature,0.212183
1581,pressure,0.062265
1582,humidity,0.066928
1583,temperature,0.027682
1584,pressure,0.069323
1585,humidity,0.091786
1586,temperature,0.042862
1587,pressure,0.086748
1588,humidity,0.099301
1589,temperature,0.06191
1590,pressure,0.003796
1591,humidity,0.016251
1592,temperature,0.078044
1593,pressure,0.001553
1594,humidity,0.033582
1595,temperature,0.096359
1596,pressure,0.003466
1597,humidity,0.058744
1598,temperature,0.003301
1599,pressure,0.056885
1600,humidity,0.0699
1601,temperature,0.133651
1602,pressure,0.003379
1603,humidity,0.087794
1604,temperature,0.048057
1605,pressure,0.093916
1606,humidity,0.106812
1607,temperature,0.065188
1608,pressure,0.003387
1609,humidity,0.019755
1610,temperature,0.185842
1611,pressure,0.034164
1612,humidity,0.03929
1613,temperature,0.001813
1614,pressure,0.001948
1615,humidity,0.055914
1616,temperature,0.014454
1617,pressure,0.046212
1618,humidity,0.004216
1619,temperature,0.036443
1620,pressure,0.082266
1621,humidity,0.095502
1622,temperature,0.049456
1623,pressure,0.098802
1624,humidity,0.111749
1625,temperature,0.067319
1626,pressure,0.001432
1627,humidity,0.027304
1628,temperature,0.087415
1629,pressure,0.003756
1630,humidity,0.047214
1631,temperature,0.314027
1632,pressure,0.166632
1633,humidity,0.062453
1634,temperature,0.003216
1635,pressure,0.068363
1636,humidity,0.085227
1637,temperature,0.142077
1638,pressure,0.003832
1639,humidity,0.101919
1640,temperature,0.159261
1641,pressure,0.011205
1642,humidity,0.015412
1643,temperature,0.177262
1644,pressure,0.026388
1645,humidity,0.032408
1646,temperature,0.193844
1647,pressure,0.045599
1648,humidity,0.050048
1649,temperature,0.109727
1650,pressure,0.003719
1651,humidity,0.06956
1652,temperature,0.027137
1653,pressure,0.074102
1654,humidity,0.086217
1655,temperature,0.044496
1656,pressure,0.09273
1657,humidity,0.106337
1658,temperature,0.014896
1659,pressure,0.113493
1660,humidity,0.022604
1661,temperature,0.003827
1662,pressure,0.0298
1663,humidity,0.041327
1664,temperature,0.200955
1665,pressure,0.12117
1666,humidity,0.060121
1667,temperature,0.116925
1668,pressure,0.004137
1669,humidity,0.0806
1670,temperature,0.134398
1671,pressure,0.001576
1672,humidity,0.098171
1673,temperature,0.153533
1674,pressure,0.010171
1675,humidity,0.01392
1676,temperature,0.174734
1677,pressure,0.031361
1678,humidity,0.029832
1679,temperature,0.190812
1680,pressure,0.053363
1681,humidity,0.047445
1682,temperature,0.005243
1683,pressure,0.053494
1684,humidity,0.06583
1685,temperature,0.019373
1686,pressure,0.072133
1687,humidity,0.003699
1688,temperature,0.03748
1689,pressure,0.090534
1690,humidity,0.102747
1691,temperature,0.055134
1692,pressure,0.0025
1693,humidity,0.018773
1694,temperature,0.072747
1695,pressure,0.003904
1696,humidity,0.037583
1697,temperature,0.090362
1698,pressure,0.002453
1699,humidity,0.055074
1700,temperature,0.004873
1701,pressure,0.059255
1702,humidity,0.072566
1703,temperature,0.125417
1704,pressure,0.00169
1705,humidity,0.090164
1706,temperature,0.040491
1707,pressure,0.096981
1708,humidity,0.107737
1709,temperature,0.160475
1710,pressure,0.022308
1711,humidity,0.02265
1712,temperature,0.065534
1713,pressure,0.004357
1714,humidity,0.040289
1715,temperature,0.059918
1716,pressure,0.003206
1717,humidity,0.05776
1718,temperature,0.054887
1719,pressure,0.00407
1720,humidity,0.004417
1721,temperature,0.026077
1722,pressure,0.084889
1723,humidity,0.093225
1724,temperature,0.043629
1725,pressure,0.097818
1726,humidity,0.111644
1727,temperature,0.061895
1728,pressure,0.003818
1729,humidity,0.026905
1730,temperature,0.079519
1731,pressure,0.017868
1732,humidity,0.003871
1733,temperature,0.097732
1734,pressure,0.004061
1735,humidity,0.062324
1736,temperature,0.013224
1737,pressure,0.067493
1738,humidity,0.080543
1739,temperature,0.00309
1740,pressure,0.085879
1741,humidity,0.004204
1742,temperature,0.152559
1743,pressure,0.01132
1744,humidity,0.014798
1745,temperature,0.176922
1746,pressure,0.034951
1747,humidity,0.017854
1748,temperature,0.086586
1749,pressure,0.003958
1750,humidity,0.050812
1751,temperature,0.206317
1752,pressure,0.064825
1753,humidity,0.067556
1754,temperature,0.019499
1755,pressure,0.072838
1756,humidity,0.086061
1757,temperature,0.038394
1758,pressure,0.0912
1759,humidity,0.104468
1760,temperature,0.060489
1761,pressure,0.006007
1762,humidity,0.122126
1763,temperature,0.074244
1764,pressure,0.00465
1765,humidity,0.03765
1766,temperature,0.092322
1767,pressure,0.004268
1768,humidity,0.055974
1769,temperature,0.023751
1770,pressure,0.004032
1771,humidity,0.074616
1772,temperature,0.128795
1773,pressure,0.003625
1774,humidity,0.09282
1775,temperature,0.146426
1776,pressure,0.003137
1777,humidity,0.110652
1778,temperature,0.164249
1779,pressure,0.022313
1780,humidity,0.026124
1781,temperature,0.182029
1782,pressure,0.038122
1783,humidity,0.043595
1784,temperature,0.023329
1785,pressure,0.048458
1786,humidity,0.004857
1787,temperature,0.002022
1788,pressure,0.066689
1789,humidity,0.079769
1790,temperature,0.002598
1791,pressure,0.084457
1792,humidity,0.096884
1793,temperature,0.047869
1794,pressure,0.101577
1795,humidity,0.003244
1796,temperature,0.004893
1797,pressure,0.002693
1798,humidity,0.029641
1799,temperature,0.083134
1800,pressure,0.002363
1801,humidity,0.047833
1802,temperature,0.100943
1803,pressure,0.004317
1804,humidity,0.069346
1805,temperature,0.004337
1806,pressure,0.071252
1807,humidity,0.083614
1808,temperature,0.13772
1809,pressure,0.003456
1810,humidity,0.105857
1811,temperature,0.154909
1812,pressure,0.00852
1813,humidity,0.017034
1814,temperature,0.173198
1815,pressure,0.029695
1816,humidity,0.005152
1817,temperature,0.191205
1818,pressure,0.047139
1819,humidity,0.05343
1820,temperature,0.106586
1821,pressure,0.003998
1822,humidity,0.071396
1823,temperature,0.021636
1824,pressure,0.493483
1825,humidity,0.202732
1826,temperature,0.039452
1827,pressure,0.093662
1828,humidity,0.003764
1829,temperature,0.057468
1830,pressure,0.004138
1831,humidity,0.021778
1832,temperature,0.075011
1833,pressure,0.004195
1834,humidity,0.043333
1835,temperature,0.092836
1836,pressure,0.146582
1837,humidity,0.046475
1838,temperature,0.112483
1839,pressure,0.167322
1840,humidity,0.08114
1841,temperature,0.335948
1842,pressure,0.262244
1843,humidity,0.002956
1844,temperature,0.148847
1845,pressure,0.202957
1846,humidity,0.522908
1847,temperature,0.004062
1848,pressure,0.015257
1849,humidity,0.027118
1850,temperature,0.183886
1851,pressure,0.040347
1852,humidity,0.044893
1853,temperature,0.098625
1854,pressure,0.002727
1855,humidity,0.061699
1856,temperature,0.01391
1857,pressure,0.066758
1858,humidity,0.004535
1859,temperature,0.031146
1860,pressure,0.083839
1861,humidity,0.09668
1862,temperature,0.047843
1863,pressure,0.101758
1864,humidity,0.01717
1865,temperature,0.065307
1866,pressure,0.001885
1867,humidity,0.029927
1868,temperature,0.002867
1869,pressure,0.041198
1870,humidity,0.002344
1871,temperature,0.101148
1872,pressure,0.004774
1873,humidity,0.066175
1874,temperature,0.016581
1875,pressure,0.070929
1876,humidity,0.004684
1877,temperature,0.13726
1878,pressure,0.00428
1879,humidity,0.104346
